sample_idx,forecast_start,timestamp,hour,horizon,actual,predicted,error,abs_error,ape_pct,is_daytime
167,2025-02-12 12:00:00,2025-02-12 20:00:00,20,9,0.0,0.2139739990234375,0.2139739990234375,0.2139739990234375,,False
167,2025-02-12 12:00:00,2025-02-12 21:00:00,21,10,0.0,0.5665130615234375,0.5665130615234375,0.5665130615234375,,False
167,2025-02-12 12:00:00,2025-02-12 22:00:00,22,11,0.0,0.0594940185546875,0.0594940185546875,0.0594940185546875,,False
167,2025-02-12 12:00:00,2025-02-12 23:00:00,23,12,39.08000183105469,77.23616027832031,38.156158447265625,38.156158447265625,97.63602011130169,False
167,2025-02-12 12:00:00,2025-02-13 00:00:00,0,13,123.06999969482422,268.084716796875,145.01471710205078,145.01471710205078,117.83108593616862,False
167,2025-02-12 12:00:00,2025-02-13 01:00:00,1,14,261.75,475.6668701171875,213.9168701171875,213.9168701171875,81.72564283369151,False
167,2025-02-12 12:00:00,2025-02-13 02:00:00,2,15,444.5,638.41552734375,193.91552734375,193.91552734375,43.62554045978628,False
167,2025-02-12 12:00:00,2025-02-13 03:00:00,3,16,489.20001220703125,726.3783569335938,237.1783447265625,237.1783447265625,48.4828983663614,False
167,2025-02-12 12:00:00,2025-02-13 04:00:00,4,17,575.3800048828125,716.3521118164062,140.97210693359375,140.97210693359375,24.500696189869426,False
167,2025-02-12 12:00:00,2025-02-13 05:00:00,5,18,589.719970703125,696.6679077148438,106.94793701171875,106.94793701171875,18.13537650492053,False
167,2025-02-12 12:00:00,2025-02-13 06:00:00,6,19,414.2699890136719,602.5386352539062,188.26864624023438,188.26864624023438,45.445881003468266,True
167,2025-02-12 12:00:00,2025-02-13 07:00:00,7,20,278.3999938964844,440.73248291015625,162.33248901367188,162.33248901367188,58.3090849757816,True
167,2025-02-12 12:00:00,2025-02-13 08:00:00,8,21,208.85000610351562,287.50640869140625,78.65640258789062,78.65640258789062,37.66167119425647,True
167,2025-02-12 12:00:00,2025-02-13 09:00:00,9,22,109.55000305175781,145.89666748046875,36.34666442871094,36.34666442871094,33.17815008324432,True
167,2025-02-12 12:00:00,2025-02-13 10:00:00,10,23,22.520000457763672,43.92478942871094,21.404788970947266,21.404788970947266,95.04790646470906,True
167,2025-02-12 12:00:00,2025-02-13 11:00:00,11,24,0.0,0.0901947021484375,0.0901947021484375,0.0901947021484375,,True
168,2025-02-12 13:00:00,2025-02-12 13:00:00,13,1,0.0,0.0713043212890625,0.0713043212890625,0.0713043212890625,,True
168,2025-02-12 13:00:00,2025-02-12 14:00:00,14,2,0.0,0.271759033203125,0.271759033203125,0.271759033203125,,True
168,2025-02-12 13:00:00,2025-02-12 15:00:00,15,3,0.0,0.26519775390625,0.26519775390625,0.26519775390625,,True
168,2025-02-12 13:00:00,2025-02-12 16:00:00,16,4,0.0,0.52947998046875,0.52947998046875,0.52947998046875,,True
168,2025-02-12 13:00:00,2025-02-12 17:00:00,17,5,0.0,1.1626129150390625,1.1626129150390625,1.1626129150390625,,True
168,2025-02-12 13:00:00,2025-02-12 18:00:00,18,6,0.0,0.7574310302734375,0.7574310302734375,0.7574310302734375,,False
168,2025-02-12 13:00:00,2025-02-12 19:00:00,19,7,0.0,3.89019775390625,3.89019775390625,3.89019775390625,,False
168,2025-02-12 13:00:00,2025-02-12 20:00:00,20,8,0.0,0.8910675048828125,0.8910675048828125,0.8910675048828125,,False
168,2025-02-12 13:00:00,2025-02-12 21:00:00,21,9,0.0,0.489501953125,0.489501953125,0.489501953125,,False
168,2025-02-12 13:00:00,2025-02-12 22:00:00,22,10,0.0,1.4972991943359375,1.4972991943359375,1.4972991943359375,,False
168,2025-02-12 13:00:00,2025-02-12 23:00:00,23,11,39.08000183105469,80.29940032958984,41.219398498535156,41.219398498535156,105.47440267973684,False
168,2025-02-12 13:00:00,2025-02-13 00:00:00,0,12,123.06999969482422,280.48162841796875,157.41162872314453,157.41162872314453,127.90414326275858,False
168,2025-02-12 13:00:00,2025-02-13 01:00:00,1,13,261.75,484.6312255859375,222.8812255859375,222.8812255859375,85.15042047218243,False
168,2025-02-12 13:00:00,2025-02-13 02:00:00,2,14,444.5,644.7308349609375,200.2308349609375,200.2308349609375,45.04630707782621,False
168,2025-02-12 13:00:00,2025-02-13 03:00:00,3,15,489.20001220703125,741.3687133789062,252.168701171875,252.168701171875,51.54715757961925,False
168,2025-02-12 13:00:00,2025-02-13 04:00:00,4,16,575.3800048828125,770.4744262695312,195.09442138671875,195.09442138671875,33.90705615959901,False
168,2025-02-12 13:00:00,2025-02-13 05:00:00,5,17,589.719970703125,716.2974243164062,126.57745361328125,126.57745361328125,21.463993064769802,False
168,2025-02-12 13:00:00,2025-02-13 06:00:00,6,18,414.2699890136719,622.3834838867188,208.11349487304688,208.11349487304688,50.23619870909323,True
168,2025-02-12 13:00:00,2025-02-13 07:00:00,7,19,278.3999938964844,442.671142578125,164.27114868164062,164.27114868164062,59.00544263040482,True
168,2025-02-12 13:00:00,2025-02-13 08:00:00,8,20,208.85000610351562,267.44915771484375,58.599151611328125,58.599151611328125,28.05800809135897,True
168,2025-02-12 13:00:00,2025-02-13 09:00:00,9,21,109.55000305175781,151.0571746826172,41.507171630859375,41.507171630859375,37.888790939831345,True
168,2025-02-12 13:00:00,2025-02-13 10:00:00,10,22,22.520000457763672,35.593048095703125,13.073047637939453,13.073047637939453,58.0508320257719,True
168,2025-02-12 13:00:00,2025-02-13 11:00:00,11,23,0.0,0.1904449462890625,0.1904449462890625,0.1904449462890625,,True
168,2025-02-12 13:00:00,2025-02-13 12:00:00,12,24,0.0,0.163543701171875,0.163543701171875,0.163543701171875,,True
169,2025-02-12 14:00:00,2025-02-12 14:00:00,14,1,0.0,0.0713043212890625,0.0713043212890625,0.0713043212890625,,True
169,2025-02-12 14:00:00,2025-02-12 15:00:00,15,2,0.0,0.2997589111328125,0.2997589111328125,0.2997589111328125,,True
169,2025-02-12 14:00:00,2025-02-12 16:00:00,16,3,0.0,0.25506591796875,0.25506591796875,0.25506591796875,,True
169,2025-02-12 14:00:00,2025-02-12 17:00:00,17,4,0.0,0.2105255126953125,0.2105255126953125,0.2105255126953125,,True
169,2025-02-12 14:00:00,2025-02-12 18:00:00,18,5,0.0,1.0616302490234375,1.0616302490234375,1.0616302490234375,,False
169,2025-02-12 14:00:00,2025-02-12 19:00:00,19,6,0.0,0.567779541015625,0.567779541015625,0.567779541015625,,False
